230301 V- 2AAD-P-- ἴδετε ἴδετε ἴδετε ὁράω
230322 V- 1PAI-P-- λαμβάνομεν λαμβάνομεν λαμβάνομεν λαμβάνω
230322 P- -------- ἀπ’ ἀπ’ ἀπό ἀπό
230322 RP ----GSM- αὐτοῦ, αὐτοῦ αὐτοῦ αὐτός
230322 C- -------- ὅτι ὅτι ὅτι ὅτι
230322 RA ----APF- τὰς τὰς τάς ὁ
230322 N- ----APF- ἐντολὰς ἐντολὰς ἐντολάς ἐντολή
230322 RP ----GSM- αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
230322 V- 1PAI-P-- τηροῦμεν τηροῦμεν τηροῦμεν τηρέω
230322 C- -------- καὶ καὶ καί καί
230322 RA ----APN- τὰ τὰ τά ὁ
230322 A- ----APN- ἀρεστὰ ἀρεστὰ ἀρεστά ἀρεστός
230322 P- -------- ἐνώπιον ἐνώπιον ἐνώπιον ἐνώπιον
230322 RP ----GSM- αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
230322 V- 1PAI-P-- ποιοῦμεν. ποιοῦμεν ποιοῦμεν ποιέω
230323 C- -------- καὶ καὶ καί καί
230323 RD ----NSF- αὕτη αὕτη αὕτη οὗτος
230323 V- 3PAI-S-- ἐστὶν ἐστὶν ἐστί(ν) εἰμί
230323 RA ----NSF- ἡ ἡ ἡ ὁ
230323 N- ----NSF- ἐντολὴ ἐντολὴ ἐντολή ἐντολή
230323 RP ----GSM- αὐτοῦ, αὐτοῦ αὐτοῦ αὐτός
230323 D- -------- ἵνα ἵνα ἵνα ἵνα
230323 V- 1AAS-P-- πιστεύσωμεν πιστεύσωμεν πιστεύσωμεν πιστεύω
230323 RA ----DSN- τῷ τῷ τῷ ὁ
230323 N- ----DSN- ὀνόματι ὀνόματι ὀνόματι ὄνομα
230323 RA ----GSM- τοῦ τοῦ τοῦ ὁ
230323 N- ----GSM- υἱοῦ υἱοῦ υἱοῦ υἱός
230323 RP ----GSM- αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
230323 N- ----GSM- Ἰησοῦ Ἰησοῦ Ἰησοῦ Ἰησοῦς
230323 N- ----GSM- Χριστοῦ Χριστοῦ Χριστοῦ Χριστός
230323 C- -------- καὶ καὶ καί καί
230323 V- 1PAS-P-- ἀγαπῶμεν ἀγαπῶμεν ἀγαπῶμεν ἀγαπάω
230323 RP ----APM- ἀλλήλους, ἀλλήλους ἀλλήλους ἀλλήλων
230323 C- -------- καθὼς καθὼς καθώς καθώς
230323 V- 3AAI-S-- ἔδωκεν ἔδωκεν ἔδωκε(ν) δίδωμι
230323 N- ----ASF- ἐντολὴν ἐντολὴν ἐντολήν ἐντολή
230323 RP ----DP-- ἡμῖν. ἡμῖν ἡμῖν ἐγώ
230324 C- -------- καὶ καὶ καί καί
230324 RA ----NSM- ὁ ὁ ὁ ὁ
230324 V- -PAPNSM- τηρῶν τηρῶν τηρῶν τηρέω
230324 RA ----APF- τὰς τὰς τάς ὁ
230324 N- ----APF- ἐντολὰς ἐντολὰς ἐντολάς ἐντολή
230324 RP ----GSM- αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
230324 P- -------- ἐν ἐν ἐν ἐν
230324 RP ----DSM- αὐτῷ αὐτῷ αὐτῷ αὐτός
230324 V- 3PAI-S-- μένει μένει μένει μένω
230324 C- -------- καὶ καὶ καί καί
230324 RP ----NSM- αὐτὸς αὐτὸς αὐτός αὐτός
230324 P- -------- ἐν ἐν ἐν ἐν
230324 RP ----DSM- αὐτῷ· αὐτῷ αὐτῷ αὐτός
230324 C- -------- καὶ καὶ καί καί
230324 P- -------- ἐν ἐν ἐν ἐν
230324 RD ----DSN- τούτῳ τούτῳ τούτῳ οὗτος
230324 V- 1PAI-P-- γινώσκομεν γινώσκομεν γινώσκομεν γινώσκω
230324 C- -------- ὅτι ὅτι ὅτι ὅτι
230324 V- 3PAI-S-- μένει μένει μένει μένω
230324 P- -------- ἐν ἐν ἐν ἐν
230324 RP ----DP-- ἡμῖν, ἡμῖν ἡμῖν ἐγώ
230324 P- -------- ἐκ ἐκ ἐκ ἐκ
230324 RA ----GSN- τοῦ τοῦ τοῦ ὁ
230324 N- ----GSN- πνεύματος πνεύματος πνεύματος πνεῦμα
230324 RR ----GSN- οὗ οὗ οὗ ὅς
230324 RP ----DP-- ἡμῖν ἡμῖν ἡμῖν ἐγώ
230324 V- 3AAI-S-- ἔδωκεν. ἔδωκεν ἔδωκε(ν) δίδωμι
