080101 N- ----NSM- Παῦλος Παῦλος Παῦλος Παῦλος
080120 C- -------- γὰρ γὰρ γάρ γάρ
080120 N- ----NPF- ἐπαγγελίαι ἐπαγγελίαι ἐπαγγελίαι ἐπαγγελία
080120 N- ----GSM- θεοῦ, θεοῦ θεοῦ θεός
080120 P- -------- ἐν ἐν ἐν ἐν
080120 RP ----DSM- αὐτῷ αὐτῷ αὐτῷ αὐτός
080120 RA ----NSN- τὸ τὸ τό ὁ
080120 X- -------- Ναί· Ναί ναί ναί
080120 C- -------- διὸ διὸ διό διό
080120 D- -------- καὶ καὶ καί καί
080120 P- -------- δι’ δι’ διά διά
080120 RP ----GSM- αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
080120 RA ----NSN- τὸ τὸ τό ὁ
080120 X- -------- Ἀμὴν Ἀμὴν ἀμήν ἀμήν
080120 RA ----DSM- τῷ τῷ τῷ ὁ
080120 N- ----DSM- θεῷ θεῷ θεῷ θεός
080120 P- -------- πρὸς πρὸς πρός πρός
080120 N- ----ASF- δόξαν δόξαν δόξαν δόξα
080120 P- -------- δι’ δι’ διά διά
080120 RP ----GP-- ἡμῶν. ἡμῶν ἡμῶν ἐγώ
080121 RA ----NSM- ὁ ὁ ὁ ὁ
080121 C- -------- δὲ δὲ δέ δέ
080121 V- -PAPNSM- βεβαιῶν βεβαιῶν βεβαιῶν βεβαιόω
080121 RP ----AP-- ἡμᾶς ἡμᾶς ἡμᾶς ἐγώ
080121 P- -------- σὺν σὺν σύν σύν
080121 RP ----DP-- ὑμῖν ὑμῖν ὑμῖν σύ
080121 P- -------- εἰς εἰς εἰς εἰς
080121 N- ----ASM- Χριστὸν Χριστὸν Χριστόν Χριστός
080121 C- -------- καὶ καὶ καί καί
080121 V- -AAPNSM- χρίσας χρίσας χρίσας χρίω
080121 RP ----AP-- ἡμᾶς ἡμᾶς ἡμᾶς ἐγώ
080121 N- ----NSM- θεός, θεός θεός θεός
080122 RA ----NSM- ὁ ὁ ὁ ὁ
080122 C- -------- καὶ καὶ καί καί
080122 V- -AMPNSM- σφραγισάμενος σφραγισάμενος σφραγισάμενος σφραγίζω
080122 RP ----AP-- ἡμᾶς ἡμᾶς ἡμᾶς ἐγώ
080122 C- -------- καὶ καὶ καί καί
080122 V- -AAPNSM- δοὺς δοὺς δούς δίδωμι
080122 RA ----ASM- τὸν τὸν τόν ὁ
080122 N- ----ASM- ἀρραβῶνα ἀρραβῶνα ἀρραβῶνα ἀρραβών
080122 RA ----GSN- τοῦ τοῦ τοῦ ὁ
080122 N- ----GSN- πνεύματος πνεύματος πνεύματος πνεῦμα
080122 P- -------- ἐν ἐν ἐν ἐν
080122 RA ----DPF- ταῖς ταῖς ταῖς ὁ
080122 N- ----DPF- καρδίαις καρδίαις καρδίαις καρδία
080122 RP ----GP-- ἡμῶν. ἡμῶν ἡμῶν ἐγώ
080123 RP ----NS-- Ἐγὼ Ἐγὼ ἐγώ ἐγώ
080123 C- -------- δὲ δὲ δέ δέ
080123 N- ----ASM- μάρτυρα μάρτυρα μάρτυρα μάρτυς
080123 RA ----ASM- τὸν τὸν τόν ὁ
080123 N- ----ASM- θεὸν θεὸν θεόν θεός
080123 V- 1PMI-S-- ἐπικαλοῦμαι ἐπικαλοῦμαι ἐπικαλοῦμαι ἐπικαλέω
080123 P- -------- ἐπὶ ἐπὶ ἐπί ἐπί
080123 RA ----ASF- τὴν τὴν τήν ὁ
080123 A- ----ASF- ἐμὴν ἐμὴν ἐμήν ἐμός
080123 N- ----ASF- ψυχήν, ψυχήν ψυχήν ψυχή
080123 C- -------- ὅτι ὅτι ὅτι ὅτι
080123 V- -PMPNSM- φειδόμενος φειδόμενος φειδόμενος φείδομαι
080123 RP ----GP-- ὑμῶν ὑμῶν ὑμῶν σύ
080123 D- -------- οὐκέτι οὐκέτι οὐκέτι οὐκέτι
080123 V- 1AAI-S-- ἦλθον ἦλθον ἦλθον ἔρχομαι
080123 P- -------- εἰς εἰς εἰς εἰς
080123 N- ----ASF- Κόρινθον. Κόρινθον Κόρινθον Κόρινθος
080124 D- -------- οὐχ οὐχ οὐ οὐ
080124 C- -------- ὅτι ὅτι ὅτι ὅτι
080124 V- 1PAI-P-- κυριεύομεν κυριεύομεν κυριεύομεν κυριεύω
080124 RP ----GP-- ὑμῶν ὑμῶν ὑμῶν σύ
080124 RA ----GSF- τῆς τῆς τῆς ὁ
080124 N- ----GSF- πίστεως, πίστεως πίστεως πίστις
080124 C- -------- ἀλλὰ ἀλλὰ ἀλλά ἀλλά
080124 A- ----NPM- συνεργοί συνεργοί συνεργοί συνεργός
080124 V- 1PAI-P-- ἐσμεν ἐσμεν ἐσμέν εἰμί
080124 RA ----GSF- τῆς τῆς τῆς ὁ
080124 N- ----GSF- χαρᾶς χαρᾶς χαρᾶς χαρά
080124 RP ----GP-- ὑμῶν, ὑμῶν ὑμῶν σύ
080124 RA ----DSF- τῇ τῇ τῇ ὁ
080124 C- -------- γὰρ γὰρ γάρ γάρ
080124 N- ----DSF- πίστει πίστει πίστει πίστις
080124 V- 2XAI-P-- ἑστήκατε. ἑστήκατε ἑστήκατε ἵστημι
