060701 C- -------- Ἢ Ἢ ἤ ἤ
060723 RA ----GSM- τοῦ τοῦ τοῦ ὁ
060723 N- ----GSM- νοός νοός νοός νοῦς
060723 RP ----GS-- μου μου μου ἐγώ
060723 C- -------- καὶ καὶ καί καί
060723 V- -PAPASM- αἰχμαλωτίζοντά αἰχμαλωτίζοντά αἰχμαλωτίζοντα αἰχμαλωτίζω
060723 RP ----AS-- με με με ἐγώ
060723 P- -------- ἐν ἐν ἐν ἐν
060723 RA ----DSM- τῷ τῷ τῷ ὁ
060723 N- ----DSM- νόμῳ νόμῳ νόμῳ νόμος
060723 RA ----GSF- τῆς τῆς τῆς ὁ
060723 N- ----GSF- ἁμαρτίας ἁμαρτίας ἁμαρτίας ἁμαρτία
060723 RA ----DSM- τῷ τῷ τῷ ὁ
060723 V- -PAPDSM- ὄντι ὄντι ὄντι εἰμί
060723 P- -------- ἐν ἐν ἐν ἐν
060723 RA ----DPN- τοῖς τοῖς τοῖς ὁ
060723 N- ----DPN- μέλεσίν μέλεσίν μέλεσι(ν) μέλος
060723 RP ----GS-- μου. μου μου ἐγώ
060724 A- ----NSM- ταλαίπωρος ταλαίπωρος ταλαίπωρος ταλαίπωρος
060724 RP ----NS-- ἐγὼ ἐγὼ ἐγώ ἐγώ
060724 N- ----NSM- ἄνθρωπος· ἄνθρωπος ἄνθρωπος ἄνθρωπος
060724 RI ----NSM- τίς τίς τίς τίς
060724 RP ----AS-- με με με ἐγώ
060724 V- 3FMI-S-- ῥύσεται ῥύσεται ῥύσεται ῥύομαι
060724 P- -------- ἐκ ἐκ ἐκ ἐκ
060724 RA ----GSN- τοῦ τοῦ τοῦ ὁ
060724 N- ----GSN- σώματος σώματος σώματος σῶμα
060724 RA ----GSM- τοῦ τοῦ τοῦ ὁ
060724 N- ----GSM- θανάτου θανάτου θανάτου θάνατος
060724 RD ----GSM- τούτου; τούτου τούτου οὗτος
060725 N- ----NSF- χάρις χάρις χάρις χάρις
060725 RA ----DSM- τῷ τῷ τῷ ὁ
060725 N- ----DSM- θεῷ θεῷ θεῷ θεός
060725 P- -------- διὰ διὰ διά διά
060725 N- ----GSM- Ἰησοῦ Ἰησοῦ Ἰησοῦ Ἰησοῦς
060725 N- ----GSM- Χριστοῦ Χριστοῦ Χριστοῦ Χριστός
060725 RA ----GSM- τοῦ τοῦ τοῦ ὁ
060725 N- ----GSM- κυρίου κυρίου κυρίου κύριος
060725 RP ----GP-- ἡμῶν. ἡμῶν ἡμῶν ἐγώ
060725 C- -------- Ἄρα Ἄρα ἄρα ἄρα
060725 C- -------- οὖν οὖν οὖν οὖν
060725 RP ----NSM- αὐτὸς αὐτὸς αὐτός αὐτός
060725 RP ----NS-- ἐγὼ ἐγὼ ἐγώ ἐγώ
060725 RA ----DSM- τῷ τῷ τῷ ὁ
060725 C- -------- μὲν μὲν μέν μέν
060725 N- ----DSM- νοῒ νοῒ νοΐ νοῦς
060725 V- 1PAI-S-- δουλεύω δουλεύω δουλεύω δουλεύω
060725 N- ----DSM- νόμῳ νόμῳ νόμῳ νόμος
060725 N- ----GSM- θεοῦ, θεοῦ θεοῦ θεός
060725 RA ----DSF- τῇ τῇ τῇ ὁ
060725 C- -------- δὲ δὲ δέ δέ
060725 N- ----DSF- σαρκὶ σαρκὶ σαρκί σάρξ
060725 N- ----DSM- νόμῳ νόμῳ νόμῳ νόμος
060725 N- ----GSF- ἁμαρτίας. ἁμαρτίας ἁμαρτίας ἁμαρτία
