060801 A- ----NSN- Οὐδὲν Οὐδὲν οὐδέν οὐδείς
060826 RA ----NSN- τὸ τὸ τό ὁ
060826 N- ----NSN- πνεῦμα πνεῦμα πνεῦμα πνεῦμα
060826 V- 3PMI-S-- συναντιλαμβάνεται συναντιλαμβάνεται συναντιλαμβάνεται συναντιλαμβάνομαι
060826 RA ----DSF- ⸂τῇ τῇ τῇ ὁ
060826 N- ----DSF- ἀσθενείᾳ⸃ ἀσθενείᾳ ἀσθενείᾳ ἀσθένεια
060826 RP ----GP-- ἡμῶν· ἡμῶν ἡμῶν ἐγώ
060826 RA ----ASN- τὸ τὸ τό ὁ
060826 C- -------- γὰρ γὰρ γάρ γάρ
060826 RI ----ASN- τί τί τί τίς
060826 V- 1AMS-P-- ⸀προσευξώμεθα προσευξώμεθα προσευξώμεθα προσεύχομαι
060826 C- -------- καθὸ καθὸ καθό καθό
060826 V- 3PAI-S-- δεῖ δεῖ δεῖ δέω
060826 D- -------- οὐκ οὐκ οὐ οὐ
060826 V- 1XAI-P-- οἴδαμεν, οἴδαμεν οἴδαμεν οἶδα
060826 C- -------- ἀλλὰ ἀλλὰ ἀλλά ἀλλά
060826 RP ----NSN- αὐτὸ αὐτὸ αὐτό αὐτός
060826 RA ----NSN- τὸ τὸ τό ὁ
060826 N- ----NSN- πνεῦμα πνεῦμα πνεῦμα πνεῦμα
060826 V- 3PAI-S-- ⸀ὑπερεντυγχάνει ὑπερεντυγχάνει ὑπερεντυγχάνει ὑπερεντυγχάνω
060826 N- ----DPM- στεναγμοῖς στεναγμοῖς στεναγμοῖς στεναγμός
060826 A- ----DPM- ἀλαλήτοις, ἀλαλήτοις ἀλαλήτοις ἀλάλητος
060827 RA ----NSM- ὁ ὁ ὁ ὁ
060827 C- -------- δὲ δὲ δέ δέ
060827 V- -PAPNSM- ἐραυνῶν ἐραυνῶν ἐραυνῶν ἐραυνάω
060827 RA ----APF- τὰς τὰς τάς ὁ
060827 N- ----APF- καρδίας καρδίας καρδίας καρδία
060827 V- 3XAI-S-- οἶδεν οἶδεν οἶδε(ν) οἶδα
060827 RI ----ASN- τί τί τί τίς
060827 RA ----NSN- τὸ τὸ τό ὁ
060827 N- ----NSN- φρόνημα φρόνημα φρόνημα φρόνημα
060827 RA ----GSN- τοῦ τοῦ τοῦ ὁ
060827 N- ----GSN- πνεύματος, πνεύματος πνεύματος πνεῦμα
060827 C- -------- ὅτι ὅτι ὅτι ὅτι
060827 P- -------- κατὰ κατὰ κατά κατά
060827 N- ----ASM- θεὸν θεὸν θεόν θεός
060827 V- 3PAI-S-- ἐντυγχάνει ἐντυγχάνει ἐντυγχάνει ἐντυγχάνω
060827 P- -------- ὑπὲρ ὑπὲρ ὑπέρ ὑπέρ
060827 A- ----GPM- ἁγίων. ἁγίων ἁγίων ἅγιος
060828 V- 1XAI-P-- Οἴδαμεν Οἴδαμεν οἴδαμεν οἶδα
060828 C- -------- δὲ δὲ δέ δέ
060828 C- -------- ὅτι ὅτι ὅτι ὅτι
060828 RA ----DPM- τοῖς τοῖς τοῖς ὁ
060828 V- -PAPDPM- ἀγαπῶσι ἀγαπῶσι ἀγαπῶσι(ν) ἀγαπάω
060828 RA ----ASM- τὸν τὸν τόν ὁ
060828 N- ----ASM- θεὸν θεὸν θεόν θεός
060828 A- ----APN- πάντα πάντα πάντα πᾶς
060828 V- 3PAI-S-- ⸀συνεργεῖ συνεργεῖ συνεργεῖ συνεργέω
060828 P- -------- εἰς εἰς εἰς εἰς
060828 A- ----ASN- ἀγαθόν, ἀγαθόν ἀγαθόν ἀγαθός
060828 RA ----DPM- τοῖς τοῖς τοῖς ὁ
060828 P- -------- κατὰ κατὰ κατά κατά
060828 N- ----ASF- πρόθεσιν πρόθεσιν πρόθεσιν πρόθεσις
060828 A- ----DPM- κλητοῖς κλητοῖς κλητοῖς κλητός
060828 V- -PAPDPM- οὖσιν. οὖσιν οὖσι(ν) εἰμί
060829 C- -------- ὅτι ὅτι ὅτι ὅτι
060829 RR ----APM- οὓς οὓς οὕς ὅς
060829 V- 3AAI-S-- προέγνω, προέγνω προέγνω προγινώσκω
060829 D- -------- καὶ καὶ καί καί
060829 V- 3AAI-S-- προώρισεν προώρισεν προώρισε(ν) προορίζω
060829 A- ----APM- συμμόρφους συμμόρφους συμμόρφους σύμμορφος
060829 RA ----GSF- τῆς τῆς τῆς ὁ
060829 N- ----GSF- εἰκόνος εἰκόνος εἰκόνος εἰκών
060829 RA ----GSM- τοῦ τοῦ τοῦ ὁ
060829 N- ----GSM- υἱοῦ υἱοῦ υἱοῦ υἱός
060829 RP ----GSM- αὐτοῦ, αὐτοῦ αὐτοῦ αὐτός
060829 P- -------- εἰς εἰς εἰς εἰς
060829 RA ----ASN- τὸ τὸ τό ὁ
060829 V- -PAN---- εἶναι εἶναι εἶναι εἰμί
060829 RP ----ASM- αὐτὸν αὐτὸν αὐτόν αὐτός
060829 A- ----ASM- πρωτότοκον πρωτότοκον πρωτότοκον πρωτότοκος
060829 P- -------- ἐν ἐν ἐν ἐν
060829 A- ----DPM- πολλοῖς πολλοῖς πολλοῖς πολύς
060829 N- ----DPM- ἀδελφοῖς· ἀδελφοῖς ἀδελφοῖς ἀδελφός
060830 RR ----APM- οὓς οὓς οὕς ὅς
060830 C- -------- δὲ δὲ δέ δέ
060830 V- 3AAI-S-- προώρισεν, προώρισεν προώρισε(ν) προορίζω
060830 RD ----APM- τούτους τούτους τούτους οὗτος
060830 D- -------- καὶ καὶ καί καί
060830 V- 3AAI-S-- ἐκάλεσεν· ἐκάλεσεν ἐκάλεσε(ν) καλέω
060830 C- -------- καὶ καὶ καί καί
060830 RR ----APM- οὓς οὓς οὕς ὅς
060830 V- 3AAI-S-- ἐκάλεσεν, ἐκάλεσεν ἐκάλεσε(ν) καλέω
060830 RD ----APM- τούτους τούτους τούτους οὗτος
060830 D- -------- καὶ καὶ καί καί
060830 V- 3AAI-S-- ἐδικαίωσεν· ἐδικαίωσεν ἐδικαίωσε(ν) δικαιόω
060830 RR ----APM- οὓς οὓς οὕς ὅς
060830 C- -------- δὲ δὲ δέ δέ
060830 V- 3AAI-S-- ἐδικαίωσεν, ἐδικαίωσεν ἐδικαίωσε(ν) δικαιόω
060830 RD ----APM- τούτους τούτους τούτους οὗτος
060830 D- -------- καὶ καὶ καί καί
060830 V- 3AAI-S-- ἐδόξασεν. ἐδόξασεν ἐδόξασε(ν) δοξάζω
060831 RI ----ASN- Τί Τί τί τίς
060831 C- -------- οὖν οὖν οὖν οὖν
060831 V- 1FAI-P-- ἐροῦμεν ἐροῦμεν ἐροῦμεν λέγω
060831 P- -------- πρὸς πρὸς πρός πρός
060831 RD ----APN- ταῦτα; ταῦτα ταῦτα οὗτος
060831 C- -------- εἰ εἰ εἰ εἰ
060831 RA ----NSM- ὁ ὁ ὁ ὁ
060831 N- ----NSM- θεὸς θεὸς θεός θεός
060831 P- -------- ὑπὲρ ὑπὲρ ὑπέρ ὑπέρ
060831 RP ----GP-- ἡμῶν, ἡμῶν ἡμῶν ἐγώ
060831 RI ----NSM- τίς τίς τίς τίς
060831 P- -------- καθ’ καθ’ κατά κατά
060831 RP ----GP-- ἡμῶν; ἡμῶν ἡμῶν ἐγώ
060832 RR ----NSM- ὅς ὅς ὅς ὅς
060832 X- -------- γε γε γέ γέ
060832 RA ----GSM- τοῦ τοῦ τοῦ ὁ
060832 A- ----GSM- ἰδίου ἰδίου ἰδίου ἴδιος
060832 N- ----GSM- υἱοῦ υἱοῦ υἱοῦ υἱός
060832 D- -------- οὐκ οὐκ οὐ οὐ
060832 V- 3AMI-S-- ἐφείσατο, ἐφείσατο ἐφείσατο φείδομαι
060832 C- -------- ἀλλὰ ἀλλὰ ἀλλά ἀλλά
060832 P- -------- ὑπὲρ ὑπὲρ ὑπέρ ὑπέρ
060832 RP ----GP-- ἡμῶν ἡμῶν ἡμῶν ἐγώ
060832 A- ----GPM- πάντων πάντων πάντων πᾶς
060832 V- 3AAI-S-- παρέδωκεν παρέδωκεν παρέδωκε(ν) παραδίδωμι
060832 RP ----ASM- αὐτόν, αὐτόν αὐτόν αὐτός
060832 D- -------- πῶς πῶς πῶς πῶς
060832 D- -------- οὐχὶ οὐχὶ οὐχί οὐχί
060832 D- -------- καὶ καὶ καί καί
060832 P- -------- σὺν σὺν σύν σύν
060832 RP ----DSM- αὐτῷ αὐτῷ αὐτῷ αὐτός
060832 RA ----APN- τὰ τὰ τά ὁ
060832 A- ----APN- πάντα πάντα πάντα πᾶς
060832 RP ----DP-- ἡμῖν ἡμῖν ἡμῖν ἐγώ
060832 V- 3FMI-S-- χαρίσεται; χαρίσεται χαρίσεται χαρίζομαι
060833 RI ----NSM- τίς τίς τίς τίς
060833 V- 3FAI-S-- ἐγκαλέσει ἐγκαλέσει ἐγκαλέσει ἐγκαλέω
060833 P- -------- κατὰ κατὰ κατά κατά
060833 A- ----GPM- ἐκλεκτῶν ἐκλεκτῶν ἐκλεκτῶν ἐκλεκτός
060833 N- ----GSM- θεοῦ; θεοῦ θεοῦ θεός
060833 N- ----NSM- θεὸς θεὸς θεός θεός
060833 RA ----NSM- ὁ ὁ ὁ ὁ
060833 V- -PAPNSM- δικαιῶν· δικαιῶν δικαιῶν δικαιόω
060834 RI ----NSM- τίς τίς τίς τίς
060834 RA ----NSM- ὁ ὁ ὁ ὁ
060834 V- -PAPNSM- ⸀κατακρινῶν; κατακρινῶν κατακρινῶν κατακρίνω
060834 N- ----NSM- ⸀Χριστὸς Χριστὸς Χριστός Χριστός
060834 RA ----NSM- ὁ ὁ ὁ ὁ
060834 V- -AAPNSM- ἀποθανών, ἀποθανών ἀποθανών ἀποθνῄσκω
060834 D- -------- μᾶλλον μᾶλλον μᾶλλον μᾶλλον
060834 C- -------- ⸀δὲ δὲ δέ δέ
060834 V- -APPNSM- ⸀ἐγερθείς, ἐγερθείς ἐγερθείς ἐγείρω
060834 RR ----NSM- ὅς ὅς ὅς ὅς
060834 D- -------- ⸀καί καί καί καί
060834 V- 3PAI-S-- ἐστιν ἐστιν ἐστί(ν) εἰμί
060834 P- -------- ἐν ἐν ἐν ἐν
060834 A- ----DSF- δεξιᾷ δεξιᾷ δεξιᾷ δεξιός
060834 RA ----GSM- τοῦ τοῦ τοῦ ὁ
060834 N- ----GSM- θεοῦ, θεοῦ θεοῦ θεός
060834 RR ----NSM- ὃς ὃς ὅς ὅς
060834 D- -------- καὶ καὶ καί καί
060834 V- 3PAI-S-- ἐντυγχάνει ἐντυγχάνει ἐντυγχάνει ἐντυγχάνω
060834 P- -------- ὑπὲρ ὑπὲρ ὑπέρ ὑπέρ
060834 RP ----GP-- ἡμῶν· ἡμῶν ἡμῶν ἐγώ
060835 RI ----NSM- τίς τίς τίς τίς
060835 RP ----AP-- ἡμᾶς ἡμᾶς ἡμᾶς ἐγώ
060835 V- 3FAI-S-- χωρίσει χωρίσει χωρίσει χωρίζω
060835 P- -------- ἀπὸ ἀπὸ ἀπό ἀπό
060835 RA ----GSF- τῆς τῆς τῆς ὁ
060835 N- ----GSF- ἀγάπης ἀγάπης ἀγάπης ἀγάπη
060835 RA ----GSM- τοῦ τοῦ τοῦ ὁ
060835 N- ----GSM- Χριστοῦ; Χριστοῦ Χριστοῦ Χριστός
060835 N- ----NSF- θλῖψις θλῖψις θλῖψις θλῖψις
060835 C- -------- ἢ ἢ ἤ ἤ
060835 N- ----NSF- στενοχωρία στενοχωρία στενοχωρία στενοχωρία
060835 C- -------- ἢ ἢ ἤ ἤ
060835 N- ----NSM- διωγμὸς διωγμὸς διωγμός διωγμός
060835 C- -------- ἢ ἢ ἤ ἤ
060835 N- ----NSM- λιμὸς λιμὸς λιμός λιμός
060835 C- -------- ἢ ἢ ἤ ἤ
060835 N- ----NSF- γυμνότης γυμνότης γυμνότης γυμνότης
060835 C- -------- ἢ ἢ ἤ ἤ
060835 N- ----NSM- κίνδυνος κίνδυνος κίνδυνος κίνδυνος
060835 C- -------- ἢ ἢ ἤ ἤ
060835 N- ----NSF- μάχαιρα; μάχαιρα μάχαιρα μάχαιρα
060836 C- -------- καθὼς καθὼς καθώς καθώς
060836 V- 3XPI-S-- γέγραπται γέγραπται γέγραπται γράφω
060836 C- -------- ὅτι ὅτι ὅτι ὅτι
060836 P- -------- Ἕνεκεν Ἕνεκεν ἕνεκεν ἕνεκεν
060836 RP ----GS-- σοῦ σοῦ σοῦ σύ
060836 V- 1PPI-P-- θανατούμεθα θανατούμεθα θανατούμεθα θανατόω
060836 A- ----ASF- ὅλην ὅλην ὅλην ὅλος
060836 RA ----ASF- τὴν τὴν τήν ὁ
060836 N- ----ASF- ἡμέραν, ἡμέραν ἡμέραν ἡμέρα
060836 V- 1API-P-- ἐλογίσθημεν ἐλογίσθημεν ἐλογίσθημεν λογίζομαι
060836 C- -------- ὡς ὡς ὡς ὡς
060836 N- ----NPN- πρόβατα πρόβατα πρόβατα πρόβατον
060836 N- ----GSF- σφαγῆς. σφαγῆς σφαγῆς σφαγή
060837 C- -------- ἀλλ’ ἀλλ’ ἀλλά ἀλλά
060837 P- -------- ἐν ἐν ἐν ἐν
060837 RD ----DPN- τούτοις τούτοις τούτοις οὗτος
060837 A- ----DPN- πᾶσιν πᾶσιν πᾶσι(ν) πᾶς
060837 V- 1PAI-P-- ὑπερνικῶμεν ὑπερνικῶμεν ὑπερνικῶμεν ὑπερνικάω
060837 P- -------- διὰ διὰ διά διά
060837 RA ----GSM- τοῦ τοῦ τοῦ ὁ
060837 V- -AAPGSM- ἀγαπήσαντος ἀγαπήσαντος ἀγαπήσαντος ἀγαπάω
060837 RP ----AP-- ἡμᾶς. ἡμᾶς ἡμᾶς ἐγώ
060838 V- 1XPI-S-- πέπεισμαι πέπεισμαι πέπεισμαι πείθω
060838 C- -------- γὰρ γὰρ γάρ γάρ
060838 C- -------- ὅτι ὅτι ὅτι ὅτι
060838 C- -------- οὔτε οὔτε οὔτε οὔτε
060838 N- ----NSM- θάνατος θάνατος θάνατος θάνατος
060838 C- -------- οὔτε οὔτε οὔτε οὔτε
060838 N- ----NSF- ζωὴ ζωὴ ζωή ζωή
060838 C- -------- οὔτε οὔτε οὔτε οὔτε
060838 N- ----NPM- ἄγγελοι ἄγγελοι ἄγγελοι ἄγγελος
060838 C- -------- οὔτε οὔτε οὔτε οὔτε
060838 N- ----NPF- ἀρχαὶ ἀρχαὶ ἀρχαί ἀρχή
060838 C- -------- οὔτε οὔτε οὔτε οὔτε
060838 V- -XAPNPN- ⸂ἐνεστῶτα ἐνεστῶτα ἐνεστῶτα ἐνίστημι
060838 C- -------- οὔτε οὔτε οὔτε οὔτε
060838 V- -PAPNPN- μέλλοντα μέλλοντα μέλλοντα μέλλω
060838 C- -------- οὔτε οὔτε οὔτε οὔτε
060838 N- ----NPF- δυνάμεις⸃ δυνάμεις δυνάμεις δύναμις
060839 C- -------- οὔτε οὔτε οὔτε οὔτε
060839 N- ----NSN- ὕψωμα ὕψωμα ὕψωμα ὕψωμα
060839 C- -------- οὔτε οὔτε οὔτε οὔτε
060839 N- ----NSN- βάθος βάθος βάθος βάθος
060839 C- -------- οὔτε οὔτε οὔτε οὔτε
060839 RI ----NSF- τις τις τις τις
060839 N- ----NSF- κτίσις κτίσις κτίσις κτίσις
060839 A- ----NSF- ἑτέρα ἑτέρα ἑτέρα ἕτερος
060839 V- 3FMI-S-- δυνήσεται δυνήσεται δυνήσεται δύναμαι
060839 RP ----AP-- ἡμᾶς ἡμᾶς ἡμᾶς ἐγώ
060839 V- -AAN---- χωρίσαι χωρίσαι χωρίσαι χωρίζω
060839 P- -------- ἀπὸ ἀπὸ ἀπό ἀπό
060839 RA ----GSF- τῆς τῆς τῆς ὁ
060839 N- ----GSF- ἀγάπης ἀγάπης ἀγάπης ἀγάπη
060839 RA ----GSM- τοῦ τοῦ τοῦ ὁ
060839 N- ----GSM- θεοῦ θεοῦ θεοῦ θεός
060839 RA ----GSF- τῆς τῆς τῆς ὁ
060839 P- -------- ἐν ἐν ἐν ἐν
060839 N- ----DSM- Χριστῷ Χριστῷ Χριστῷ Χριστός
060839 N- ----DSM- Ἰησοῦ Ἰησοῦ Ἰησοῦ Ἰησοῦς
060839 RA ----DSM- τῷ τῷ τῷ ὁ
060839 N- ----DSM- κυρίῳ κυρίῳ κυρίῳ κύριος
060839 RP ----GP-- ἡμῶν. ἡμῶν ἡμῶν ἐγώ
