061501 V- 1PAI-P-- Ὀφείλομεν Ὀφείλομεν ὀφείλομεν ὀφείλω
061524 V- 1APS-S-- ἐμπλησθῶ— ἐμπλησθῶ ἐμπλησθῶ ἐμπίμπλημι
061525 D- -------- νυνὶ νυνὶ νυνί νυνί
061525 C- -------- δὲ δὲ δέ δέ
061525 V- 1PMI-S-- πορεύομαι πορεύομαι πορεύομαι πορεύομαι
061525 P- -------- εἰς εἰς εἰς εἰς
061525 N- ----ASF- Ἰερουσαλὴμ Ἰερουσαλὴμ Ἰερουσαλήμ Ἰερουσαλήμ
061525 V- -PAPNSM- διακονῶν διακονῶν διακονῶν διακονέω
061525 RA ----DPM- τοῖς τοῖς τοῖς ὁ
061525 A- ----DPM- ἁγίοις. ἁγίοις ἁγίοις ἅγιος
061526 V- 3AAI-P-- εὐδόκησαν εὐδόκησαν εὐδόκησαν εὐδοκέω
061526 C- -------- γὰρ γὰρ γάρ γάρ
061526 N- ----NSF- Μακεδονία Μακεδονία Μακεδονία Μακεδονία
061526 C- -------- καὶ καὶ καί καί
061526 N- ----NSF- Ἀχαΐα Ἀχαΐα Ἀχαΐα Ἀχαΐα
061526 N- ----ASF- κοινωνίαν κοινωνίαν κοινωνίαν κοινωνία
061526 RI ----ASF- τινὰ τινὰ τινά τις
061526 V- -AMN---- ποιήσασθαι ποιήσασθαι ποιήσασθαι ποιέω
061526 P- -------- εἰς εἰς εἰς εἰς
061526 RA ----APM- τοὺς τοὺς τούς ὁ
061526 A- ----APM- πτωχοὺς πτωχοὺς πτωχούς πτωχός
061526 RA ----GPM- τῶν τῶν τῶν ὁ
061526 A- ----GPM- ἁγίων ἁγίων ἁγίων ἅγιος
061526 RA ----GPM- τῶν τῶν τῶν ὁ
061526 P- -------- ἐν ἐν ἐν ἐν
061526 N- ----DSF- Ἰερουσαλήμ. Ἰερουσαλήμ Ἰερουσαλήμ Ἰερουσαλήμ
061527 V- 3AAI-P-- εὐδόκησαν εὐδόκησαν εὐδόκησαν εὐδοκέω
061527 C- -------- γάρ, γάρ γάρ γάρ
061527 C- -------- καὶ καὶ καί καί
061527 N- ----NPM- ὀφειλέται ὀφειλέται ὀφειλέται ὀφειλέτης
061527 V- 3PAI-P-- εἰσὶν εἰσὶν εἰσί(ν) εἰμί
061527 RP ----GPM- αὐτῶν· αὐτῶν αὐτῶν αὐτός
061527 C- -------- εἰ εἰ εἰ εἰ
061527 C- -------- γὰρ γὰρ γάρ γάρ
061527 RA ----DPN- τοῖς τοῖς τοῖς ὁ
061527 A- ----DPN- πνευματικοῖς πνευματικοῖς πνευματικοῖς πνευματικός
061527 RP ----GPM- αὐτῶν αὐτῶν αὐτῶν αὐτός
061527 V- 3AAI-P-- ἐκοινώνησαν ἐκοινώνησαν ἐκοινώνησαν κοινωνέω
061527 RA ----NPN- τὰ τὰ τά ὁ
061527 N- ----NPN- ἔθνη, ἔθνη ἔθνη ἔθνος
061527 V- 3PAI-P-- ὀφείλουσιν ὀφείλουσιν ὀφείλουσι(ν) ὀφείλω
061527 D- -------- καὶ καὶ καί καί
061527 P- -------- ἐν ἐν ἐν ἐν
061527 RA ----DPN- τοῖς τοῖς τοῖς ὁ
061527 A- ----DPN- σαρκικοῖς σαρκικοῖς σαρκικοῖς σαρκικός
061527 V- -AAN---- λειτουργῆσαι λειτουργῆσαι λειτουργῆσαι λειτουργέω
061527 RP ----DPM- αὐτοῖς. αὐτοῖς αὐτοῖς αὐτός
061528 RD ----ASN- τοῦτο τοῦτο τοῦτο οὗτος
061528 C- -------- οὖν οὖν οὖν οὖν
061528 V- -AAPNSM- ἐπιτελέσας, ἐπιτελέσας ἐπιτελέσας ἐπιτελέω
061528 C- -------- καὶ καὶ καί καί
061528 V- -AMPNSM- σφραγισάμενος σφραγισάμενος σφραγισάμενος σφραγίζω
061528 RP ----DPM- αὐτοῖς αὐτοῖς αὐτοῖς αὐτός
061528 RA ----ASM- τὸν τὸν τόν ὁ
061528 N- ----ASM- καρπὸν καρπὸν καρπόν καρπός
061528 RD ----ASM- τοῦτον, τοῦτον τοῦτον οὗτος
061528 V- 1FMI-S-- ἀπελεύσομαι ἀπελεύσομαι ἀπελεύσομαι ἀπέρχομαι
061528 P- -------- δι’ δι’ διά διά
061528 RP ----GP-- ὑμῶν ὑμῶν ὑμῶν σύ
061528 P- -------- εἰς εἰς εἰς εἰς
061528 N- ----ASF- Σπανίαν· Σπανίαν Σπανίαν Σπανία
061529 V- 1XAI-S-- οἶδα οἶδα οἶδα οἶδα
061529 C- -------- δὲ δὲ δέ δέ
061529 C- -------- ὅτι ὅτι ὅτι ὅτι
061529 V- -PMPNSM- ἐρχόμενος ἐρχόμενος ἐρχόμενος ἔρχομαι
061529 P- -------- πρὸς πρὸς πρός πρός
061529 RP ----AP-- ὑμᾶς ὑμᾶς ὑμᾶς σύ
061529 P- -------- ἐν ἐν ἐν ἐν
061529 N- ----DSN- πληρώματι πληρώματι πληρώματι πλήρωμα
061529 N- ----GSF- εὐλογίας εὐλογίας εὐλογίας εὐλογία
061529 N- ----GSM- Χριστοῦ Χριστοῦ Χριστοῦ Χριστός
061529 V- 1FMI-S-- ἐλεύσομαι. ἐλεύσομαι ἐλεύσομαι ἔρχομαι
061530 V- 1PAI-S-- Παρακαλῶ Παρακαλῶ παρακαλῶ παρακαλέω
061530 C- -------- δὲ δὲ δέ δέ
061530 RP ----AP-- ὑμᾶς, ὑμᾶς ὑμᾶς σύ
061530 N- ----VPM- ἀδελφοί, ἀδελφοί ἀδελφοί ἀδελφός
061530 P- -------- διὰ διὰ διά διά
061530 RA ----GSM- τοῦ τοῦ τοῦ ὁ
061530 N- ----GSM- κυρίου κυρίου κυρίου κύριος
061530 RP ----GP-- ἡμῶν ἡμῶν ἡμῶν ἐγώ
061530 N- ----GSM- Ἰησοῦ Ἰησοῦ Ἰησοῦ Ἰησοῦς
061530 N- ----GSM- Χριστοῦ Χριστοῦ Χριστοῦ Χριστός
061530 C- -------- καὶ καὶ καί καί
061530 P- -------- διὰ διὰ διά διά
061530 RA ----GSF- τῆς τῆς τῆς ὁ
061530 N- ----GSF- ἀγάπης ἀγάπης ἀγάπης ἀγάπη
061530 RA ----GSN- τοῦ τοῦ τοῦ ὁ
061530 N- ----GSN- πνεύματος πνεύματος πνεύματος πνεῦμα
061530 V- -AMN---- συναγωνίσασθαί συναγωνίσασθαί συναγωνίσασθαι συναγωνίζομαι
061530 RP ----DS-- μοι μοι μοι ἐγώ
061530 P- -------- ἐν ἐν ἐν ἐν
061530 RA ----DPF- ταῖς ταῖς ταῖς ὁ
061530 N- ----DPF- προσευχαῖς προσευχαῖς προσευχαῖς προσευχή
061530 P- -------- ὑπὲρ ὑπὲρ ὑπέρ ὑπέρ
061530 RP ----GS-- ἐμοῦ ἐμοῦ ἐμοῦ ἐγώ
061530 P- -------- πρὸς πρὸς πρός πρός
061530 RA ----ASM- τὸν τὸν τόν ὁ
061530 N- ----ASM- θεόν, θεόν θεόν θεός
061531 D- -------- ἵνα ἵνα ἵνα ἵνα
061531 V- 1APS-S-- ῥυσθῶ ῥυσθῶ ῥυσθῶ ῥύομαι
061531 P- -------- ἀπὸ ἀπὸ ἀπό ἀπό
061531 RA ----GPM- τῶν τῶν τῶν ὁ
061531 V- -PAPGPM- ἀπειθούντων ἀπειθούντων ἀπειθούντων ἀπειθέω
061531 P- -------- ἐν ἐν ἐν ἐν
061531 RA ----DSF- τῇ τῇ τῇ ὁ
061531 N- ----DSF- Ἰουδαίᾳ Ἰουδαίᾳ Ἰουδαίᾳ Ἰουδαία
061531 C- -------- καὶ καὶ καί καί
061531 RA ----NSF- ἡ ἡ ἡ ὁ
061531 N- ----NSF- διακονία διακονία διακονία διακονία
061531 RP ----GS-- μου μου μου ἐγώ
061531 RA ----NSF- ἡ ἡ ἡ ὁ
061531 P- -------- εἰς εἰς εἰς εἰς
061531 N- ----ASF- Ἰερουσαλὴμ Ἰερουσαλὴμ Ἰερουσαλήμ Ἰερουσαλήμ
061531 A- ----NSF- εὐπρόσδεκτος εὐπρόσδεκτος εὐπρόσδεκτος εὐπρόσδεκτος
061531 RA ----DPM- τοῖς τοῖς τοῖς ὁ
061531 A- ----DPM- ἁγίοις ἁγίοις ἁγίοις ἅγιος
061531 V- 3AMS-S-- γένηται, γένηται γένηται γίνομαι
061532 C- -------- ἵνα ἵνα ἵνα ἵνα
061532 P- -------- ἐν ἐν ἐν ἐν
061532 N- ----DSF- χαρᾷ χαρᾷ χαρᾷ χαρά
061532 V- -AAPNSM- ἐλθὼν ἐλθὼν ἐλθών ἔρχομαι
061532 P- -------- πρὸς πρὸς πρός πρός
061532 RP ----AP-- ὑμᾶς ὑμᾶς ὑμᾶς σύ
061532 P- -------- διὰ διὰ διά διά
061532 N- ----GSN- θελήματος θελήματος θελήματος θέλημα
061532 N- ----GSM- θεοῦ θεοῦ θεοῦ θεός
061532 V- 1AMS-S-- συναναπαύσωμαι συναναπαύσωμαι συναναπαύσωμαι συναναπαύομαι
061532 RP ----DP-- ὑμῖν. ὑμῖν ὑμῖν σύ
061533 RA ----NSM- ὁ ὁ ὁ ὁ
061533 C- -------- δὲ δὲ δέ δέ
061533 N- ----NSM- θεὸς θεὸς θεός θεός
061533 RA ----GSF- τῆς τῆς τῆς ὁ
061533 N- ----GSF- εἰρήνης εἰρήνης εἰρήνης εἰρήνη
061533 P- -------- μετὰ μετὰ μετά μετά
061533 A- ----GPM- πάντων πάντων πάντων πᾶς
061533 RP ----GP-- ὑμῶν· ὑμῶν ὑμῶν σύ
061533 X- -------- ἀμήν. ἀμήν ἀμήν ἀμήν
