071501 V- 1PAI-S-- Γνωρίζω Γνωρίζω γνωρίζω γνωρίζω
071529 RA ----NPM- οἱ οἱ οἱ ὁ
071529 V- -PPPNPM- βαπτιζόμενοι βαπτιζόμενοι βαπτιζόμενοι βαπτίζω
071529 P- -------- ὑπὲρ ὑπὲρ ὑπέρ ὑπέρ
071529 RA ----GPM- τῶν τῶν τῶν ὁ
071529 A- ----GPM- νεκρῶν; νεκρῶν νεκρῶν νεκρός
071529 C- -------- εἰ εἰ εἰ εἰ
071529 D- -------- ὅλως ὅλως ὅλως ὅλως
071529 A- ----NPM- νεκροὶ νεκροὶ νεκροί νεκρός
071529 D- -------- οὐκ οὐκ οὐ οὐ
071529 V- 3PPI-P-- ἐγείρονται, ἐγείρονται ἐγείρονται ἐγείρω
071529 RI ----ASN- τί τί τί τίς
071529 D- -------- καὶ καὶ καί καί
071529 V- 3PPI-P-- βαπτίζονται βαπτίζονται βαπτίζονται βαπτίζω
071529 P- -------- ὑπὲρ ὑπὲρ ὑπέρ ὑπέρ
071529 RP ----GPM- ⸀αὐτῶν; αὐτῶν αὐτῶν αὐτός
071530 RI ----ASN- τί τί τί τίς
071530 D- -------- καὶ καὶ καί καί
071530 RP ----NP-- ἡμεῖς ἡμεῖς ἡμεῖς ἐγώ
071530 V- 1PAI-P-- κινδυνεύομεν κινδυνεύομεν κινδυνεύομεν κινδυνεύω
071530 A- ----ASF- πᾶσαν πᾶσαν πᾶσαν πᾶς
071530 N- ----ASF- ὥραν; ὥραν ὥραν ὥρα
071531 P- -------- καθ’ καθ’ κατά κατά
071531 N- ----ASF- ἡμέραν ἡμέραν ἡμέραν ἡμέρα
071531 V- 1PAI-S-- ἀποθνῄσκω, ἀποθνῄσκω ἀποθνῄσκω ἀποθνῄσκω
071531 X- -------- νὴ νὴ νή νή
071531 RA ----ASF- τὴν τὴν τήν ὁ
071531 A- ----ASF- ὑμετέραν ὑμετέραν ὑμετέραν ὑμέτερος
071531 N- ----ASF- ⸀καύχησιν, καύχησιν καύχησιν καύχησις
071531 RR ----ASF- ἣν ἣν ἥν ὅς
071531 V- 1PAI-S-- ἔχω ἔχω ἔχω ἔχω
071531 P- -------- ἐν ἐν ἐν ἐν
071531 N- ----DSM- Χριστῷ Χριστῷ Χριστῷ Χριστός
071531 N- ----DSM- Ἰησοῦ Ἰησοῦ Ἰησοῦ Ἰησοῦς
071531 RA ----DSM- τῷ τῷ τῷ ὁ
071531 N- ----DSM- κυρίῳ κυρίῳ κυρίῳ κύριος
071531 RP ----GP-- ἡμῶν. ἡμῶν ἡμῶν ἐγώ
071532 C- -------- εἰ εἰ εἰ εἰ
071532 P- -------- κατὰ κατὰ κατά κατά
071532 N- ----ASM- ἄνθρωπον ἄνθρωπον ἄνθρωπον ἄνθρωπος
071532 V- 1AAI-S-- ἐθηριομάχησα ἐθηριομάχησα ἐθηριομάχησα θηριομαχέω
071532 P- -------- ἐν ἐν ἐν ἐν
071532 N- ----DSF- Ἐφέσῳ, Ἐφέσῳ Ἐφέσῳ Ἔφεσος
071532 RI ----NSN- τί τί τί τίς
071532 RP ----DS-- μοι μοι μοι ἐγώ
071532 RA ----NSN- τὸ τὸ τό ὁ
071532 N- ----NSN- ὄφελος; ὄφελος ὄφελος ὄφελος
071532 C- -------- εἰ εἰ εἰ εἰ
071532 A- ----NPM- νεκροὶ νεκροὶ νεκροί νεκρός
071532 D- -------- οὐκ οὐκ οὐ οὐ
071532 V- 3PPI-P-- ἐγείρονται, ἐγείρονται ἐγείρονται ἐγείρω
071532 V- 1AAS-P-- Φάγωμεν Φάγωμεν φάγωμεν ἐσθίω
071532 C- -------- καὶ καὶ καί καί
071532 V- 1AAS-P-- πίωμεν, πίωμεν πίωμεν πίνω
071532 D- -------- αὔριον αὔριον αὔριον αὔριον
071532 C- -------- γὰρ γὰρ γάρ γάρ
071532 V- 1PAI-P-- ἀποθνῄσκομεν. ἀποθνῄσκομεν ἀποθνῄσκομεν ἀποθνῄσκω
071533 D- -------- μὴ μὴ μή μή
071533 V- 2PPD-P-- πλανᾶσθε· πλανᾶσθε πλανᾶσθε πλανάω
071533 V- 3PAI-P-- φθείρουσιν φθείρουσιν φθείρουσι(ν) φθείρω
071533 N- ----APN- ἤθη ἤθη ἤθη ἦθος
071533 A- ----APN- χρηστὰ χρηστὰ χρηστά χρηστός
071533 N- ----NPF- ὁμιλίαι ὁμιλίαι ὁμιλίαι ὁμιλία
071533 A- ----NPF- κακαί. κακαί κακαί κακός
071534 V- 2AAD-P-- ἐκνήψατε ἐκνήψατε ἐκνήψατε ἐκνήφω
071534 D- -------- δικαίως δικαίως δικαίως δικαίως
071534 C- -------- καὶ καὶ καί καί
071534 D- -------- μὴ μὴ μή μή
071534 V- 2PAD-P-- ἁμαρτάνετε, ἁμαρτάνετε ἁμαρτάνετε ἁμαρτάνω
071534 N- ----ASF- ἀγνωσίαν ἀγνωσίαν ἀγνωσίαν ἀγνωσία
071534 C- -------- γὰρ γὰρ γάρ γάρ
071534 N- ----GSM- θεοῦ θεοῦ θεοῦ θεός
071534 RI ----NPM- τινες τινες τινες τις
071534 V- 3PAI-P-- ἔχουσιν· ἔχουσιν ἔχουσι(ν) ἔχω
071534 P- -------- πρὸς πρὸς πρός πρός
071534 N- ----ASF- ἐντροπὴν ἐντροπὴν ἐντροπήν ἐντροπή
071534 RP ----DP-- ὑμῖν ὑμῖν ὑμῖν σύ
071534 V- 1PAI-S-- ⸀λαλῶ. λαλῶ λαλῶ λαλέω
071535 C- -------- Ἀλλὰ Ἀλλὰ ἀλλά ἀλλά
071535 V- 3FAI-S-- ἐρεῖ ἐρεῖ ἐρεῖ λέγω
071535 RI ----NSM- τις· τις τις τις
071535 D- -------- Πῶς Πῶς πῶς πῶς
071535 V- 3PPI-P-- ἐγείρονται ἐγείρονται ἐγείρονται ἐγείρω
071535 RA ----NPM- οἱ οἱ οἱ ὁ
071535 A- ----NPM- νεκροί, νεκροί νεκροί νεκρός
071535 RI ----DSN- ποίῳ ποίῳ ποίῳ ποῖος
071535 C- -------- δὲ δὲ δέ δέ
071535 N- ----DSN- σώματι σώματι σώματι σῶμα
071535 V- 3PMI-P-- ἔρχονται; ἔρχονται ἔρχονται ἔρχομαι
071536 A- ----VSM- ⸀ἄφρων, ἄφρων ἄφρων ἄφρων
071536 RP ----NS-- σὺ σὺ σύ σύ
071536 RR ----ASN- ὃ ὃ ὅ ὅς
071536 V- 2PAI-S-- σπείρεις, σπείρεις σπείρεις σπείρω
071536 D- -------- οὐ οὐ οὐ οὐ
071536 V- 3PPI-S-- ζῳοποιεῖται ζῳοποιεῖται ζῳοποιεῖται ζῳοποιέω
071536 C- -------- ἐὰν ἐὰν ἐάν ἐάν
071536 D- -------- μὴ μὴ μή μή
071536 V- 3AAS-S-- ἀποθάνῃ· ἀποθάνῃ ἀποθάνῃ ἀποθνῄσκω
071537 C- -------- καὶ καὶ καί καί
071537 RR ----ASN- ὃ ὃ ὅ ὅς
071537 V- 2PAI-S-- σπείρεις, σπείρεις σπείρεις σπείρω
071537 D- -------- οὐ οὐ οὐ οὐ
071537 RA ----ASN- τὸ τὸ τό ὁ
071537 N- ----ASN- σῶμα σῶμα σῶμα σῶμα
071537 RA ----ASN- τὸ τὸ τό ὁ
071537 V- -FMPASN- γενησόμενον γενησόμενον γενησόμενον γίνομαι
071537 V- 2PAI-S-- σπείρεις σπείρεις σπείρεις σπείρω
071537 C- -------- ἀλλὰ ἀλλὰ ἀλλά ἀλλά
071537 A- ----ASM- γυμνὸν γυμνὸν γυμνόν γυμνός
071537 N- ----ASM- κόκκον κόκκον κόκκον κόκκος
071537 C- -------- εἰ εἰ εἰ εἰ
071537 V- 3AAO-S-- τύχοι τύχοι τύχοι τυγχάνω
071537 N- ----GSM- σίτου σίτου σίτου σῖτος
071537 C- -------- ἤ ἤ ἤ ἤ
071537 RI ----GSN- τινος τινος τινος τις
071537 RA ----GPN- τῶν τῶν τῶν ὁ
071537 A- ----GPN- λοιπῶν· λοιπῶν λοιπῶν λοιπός
071538 RA ----NSM- ὁ ὁ ὁ ὁ
071538 C- -------- δὲ δὲ δέ δέ
071538 N- ----NSM- θεὸς θεὸς θεός θεός
071538 V- 3PAI-S-- ⸂δίδωσιν δίδωσιν δίδωσι(ν) δίδωμι
071538 RP ----DSM- αὐτῷ⸃ αὐτῷ αὐτῷ αὐτός
071538 N- ----ASN- σῶμα σῶμα σῶμα σῶμα
071538 C- -------- καθὼς καθὼς καθώς καθώς
071538 V- 3AAI-S-- ἠθέλησεν, ἠθέλησεν ἠθέλησε(ν) θέλω
071538 C- -------- καὶ καὶ καί καί
071538 A- ----DSM- ἑκάστῳ ἑκάστῳ ἑκάστῳ ἕκαστος
071538 RA ----GPN- τῶν τῶν τῶν ὁ
071538 N- ----GPN- σπερμάτων σπερμάτων σπερμάτων σπέρμα
071538 A- ----ASN- ⸀ἴδιον ἴδιον ἴδιον ἴδιος
071538 N- ----ASN- σῶμα. σῶμα σῶμα σῶμα
071539 D- -------- οὐ οὐ οὐ οὐ
071539 A- ----NSF- πᾶσα πᾶσα πᾶσα πᾶς
071539 N- ----NSF- σὰρξ σὰρξ σάρξ σάρξ
071539 RA ----NSF- ἡ ἡ ἡ ὁ
071539 A- ----NSF- αὐτὴ αὐτὴ αὐτή αὐτός
071539 N- ----NSF- σάρξ, σάρξ σάρξ σάρξ
071539 C- -------- ἀλλὰ ἀλλὰ ἀλλά ἀλλά
071539 A- ----NSF- ἄλλη ἄλλη ἄλλη ἄλλος
071539 C- -------- μὲν μὲν μέν μέν
071539 N- ----GPM- ἀνθρώπων, ἀνθρώπων ἀνθρώπων ἄνθρωπος
071539 A- ----NSF- ἄλλη ἄλλη ἄλλη ἄλλος
071539 C- -------- δὲ δὲ δέ δέ
071539 N- ----NSF- σὰρξ σὰρξ σάρξ σάρξ
071539 N- ----GPN- κτηνῶν, κτηνῶν κτηνῶν κτῆνος
071539 A- ----NSF- ἄλλη ἄλλη ἄλλη ἄλλος
071539 C- -------- δὲ δὲ δέ δέ
071539 N- ----NSF- ⸂σὰρξ σὰρξ σάρξ σάρξ
071539 A- ----GPN- πτηνῶν⸃, πτηνῶν πτηνῶν πτηνόν
071539 A- ----NSF- ἄλλη ἄλλη ἄλλη ἄλλος
071539 C- -------- δὲ δὲ δέ δέ
071539 N- ----GPM- ⸀ἰχθύων. ἰχθύων ἰχθύων ἰχθύς
071540 C- -------- καὶ καὶ καί καί
071540 N- ----NPN- σώματα σώματα σώματα σῶμα
071540 A- ----NPN- ἐπουράνια, ἐπουράνια ἐπουράνια ἐπουράνιος
071540 C- -------- καὶ καὶ καί καί
071540 N- ----NPN- σώματα σώματα σώματα σῶμα
071540 A- ----NPN- ἐπίγεια· ἐπίγεια ἐπίγεια ἐπίγειος
071540 C- -------- ἀλλὰ ἀλλὰ ἀλλά ἀλλά
071540 A- ----NSF- ἑτέρα ἑτέρα ἑτέρα ἕτερος
071540 C- -------- μὲν μὲν μέν μέν
071540 RA ----NSF- ἡ ἡ ἡ ὁ
071540 RA ----GPN- τῶν τῶν τῶν ὁ
071540 A- ----GPN- ἐπουρανίων ἐπουρανίων ἐπουρανίων ἐπουράνιος
071540 N- ----NSF- δόξα, δόξα δόξα δόξα
071540 A- ----NSF- ἑτέρα ἑτέρα ἑτέρα ἕτερος
071540 C- -------- δὲ δὲ δέ δέ
071540 RA ----NSF- ἡ ἡ ἡ ὁ
071540 RA ----GPN- τῶν τῶν τῶν ὁ
071540 A- ----GPN- ἐπιγείων. ἐπιγείων ἐπιγείων ἐπίγειος
071541 A- ----NSF- ἄλλη ἄλλη ἄλλη ἄλλος
071541 N- ----NSF- δόξα δόξα δόξα δόξα
071541 N- ----GSM- ἡλίου, ἡλίου ἡλίου ἥλιος
071541 C- -------- καὶ καὶ καί καί
071541 A- ----NSF- ἄλλη ἄλλη ἄλλη ἄλλος
071541 N- ----NSF- δόξα δόξα δόξα δόξα
071541 N- ----GSF- σελήνης, σελήνης σελήνης σελήνη
071541 C- -------- καὶ καὶ καί καί
071541 A- ----NSF- ἄλλη ἄλλη ἄλλη ἄλλος
071541 N- ----NSF- δόξα δόξα δόξα δόξα
071541 N- ----GPM- ἀστέρων, ἀστέρων ἀστέρων ἀστήρ
071541 N- ----NSM- ἀστὴρ ἀστὴρ ἀστήρ ἀστήρ
071541 C- -------- γὰρ γὰρ γάρ γάρ
071541 N- ----GSM- ἀστέρος ἀστέρος ἀστέρος ἀστήρ
071541 V- 3PAI-S-- διαφέρει διαφέρει διαφέρει διαφέρω
071541 P- -------- ἐν ἐν ἐν ἐν
071541 N- ----DSF- δόξῃ. δόξῃ δόξῃ δόξα
071542 D- -------- Οὕτως Οὕτως οὕτω(ς) οὕτω(ς)
071542 D- -------- καὶ καὶ καί καί
071542 RA ----NSF- ἡ ἡ ἡ ὁ
071542 N- ----NSF- ἀνάστασις ἀνάστασις ἀνάστασις ἀνάστασις
071542 RA ----GPM- τῶν τῶν τῶν ὁ
071542 A- ----GPM- νεκρῶν. νεκρῶν νεκρῶν νεκρός
071542 V- 3PPI-S-- σπείρεται σπείρεται σπείρεται σπείρω
071542 P- -------- ἐν ἐν ἐν ἐν
071542 N- ----DSF- φθορᾷ, φθορᾷ φθορᾷ φθορά
071542 V- 3PPI-S-- ἐγείρεται ἐγείρεται ἐγείρεται ἐγείρω
071542 P- -------- ἐν ἐν ἐν ἐν
071542 N- ----DSF- ἀφθαρσίᾳ· ἀφθαρσίᾳ ἀφθαρσίᾳ ἀφθαρσία
071543 V- 3PPI-S-- σπείρεται σπείρεται σπείρεται σπείρω
071543 P- -------- ἐν ἐν ἐν ἐν
071543 N- ----DSF- ἀτιμίᾳ, ἀτιμίᾳ ἀτιμίᾳ ἀτιμία
071543 V- 3PPI-S-- ἐγείρεται ἐγείρεται ἐγείρεται ἐγείρω
071543 P- -------- ἐν ἐν ἐν ἐν
071543 N- ----DSF- δόξῃ· δόξῃ δόξῃ δόξα
071543 V- 3PPI-S-- σπείρεται σπείρεται σπείρεται σπείρω
071543 P- -------- ἐν ἐν ἐν ἐν
071543 N- ----DSF- ἀσθενείᾳ, ἀσθενείᾳ ἀσθενείᾳ ἀσθένεια
071543 V- 3PPI-S-- ἐγείρεται ἐγείρεται ἐγείρεται ἐγείρω
071543 P- -------- ἐν ἐν ἐν ἐν
071543 N- ----DSF- δυνάμει· δυνάμει δυνάμει δύναμις
071544 V- 3PPI-S-- σπείρεται σπείρεται σπείρεται σπείρω
071544 N- ----NSN- σῶμα σῶμα σῶμα σῶμα
071544 A- ----NSN- ψυχικόν, ψυχικόν ψυχικόν ψυχικός
071544 V- 3PPI-S-- ἐγείρεται ἐγείρεται ἐγείρεται ἐγείρω
071544 N- ----NSN- σῶμα σῶμα σῶμα σῶμα
071544 A- ----NSN- πνευματικόν. πνευματικόν πνευματικόν πνευματικός
071544 C- -------- ⸀Εἰ Εἰ εἰ εἰ
071544 V- 3PAI-S-- ἔστιν ἔστιν ἐστί(ν) εἰμί
071544 N- ----NSN- σῶμα σῶμα σῶμα σῶμα
071544 A- ----NSN- ψυχικόν, ψυχικόν ψυχικόν ψυχικός
071544 V- 3PAI-S-- ⸂ἔστιν ἔστιν ἐστί(ν) εἰμί
071544 D- -------- καὶ⸃ καὶ καί καί
071544 A- ----NSN- πνευματικόν. πνευματικόν πνευματικόν πνευματικός
071545 D- -------- οὕτως οὕτως οὕτω(ς) οὕτω(ς)
071545 D- -------- καὶ καὶ καί καί
071545 V- 3XPI-S-- γέγραπται· γέγραπται γέγραπται γράφω
071545 V- 3AMI-S-- Ἐγένετο Ἐγένετο ἐγένετο γίνομαι
071545 RA ----NSM- ὁ ὁ ὁ ὁ
071545 A- ----NSM- πρῶτος πρῶτος πρῶτος πρῶτος
071545 N- ----NSM- ἄνθρωπος ἄνθρωπος ἄνθρωπος ἄνθρωπος
071545 N- ----NSM- Ἀδὰμ Ἀδὰμ Ἀδάμ Ἀδάμ
071545 P- -------- εἰς εἰς εἰς εἰς
071545 N- ----ASF- ψυχὴν ψυχὴν ψυχήν ψυχή
071545 V- -PAPASF- ζῶσαν· ζῶσαν ζῶσαν ζάω
071545 RA ----NSM- ὁ ὁ ὁ ὁ
071545 A- ----NSM- ἔσχατος ἔσχατος ἔσχατος ἔσχατος
071545 N- ----NSM- Ἀδὰμ Ἀδὰμ Ἀδάμ Ἀδάμ
071545 P- -------- εἰς εἰς εἰς εἰς
071545 N- ----ASN- πνεῦμα πνεῦμα πνεῦμα πνεῦμα
071545 V- -PAPASN- ζῳοποιοῦν. ζῳοποιοῦν ζῳοποιοῦν ζῳοποιέω
071546 C- -------- ἀλλ’ ἀλλ’ ἀλλά ἀλλά
071546 D- -------- οὐ οὐ οὐ οὐ
071546 A- ----NSN- πρῶτον πρῶτον πρῶτον πρῶτος
071546 RA ----NSN- τὸ τὸ τό ὁ
071546 A- ----NSN- πνευματικὸν πνευματικὸν πνευματικόν πνευματικός
071546 C- -------- ἀλλὰ ἀλλὰ ἀλλά ἀλλά
071546 RA ----NSN- τὸ τὸ τό ὁ
071546 A- ----NSN- ψυχικόν, ψυχικόν ψυχικόν ψυχικός
071546 D- -------- ἔπειτα ἔπειτα ἔπειτα ἔπειτα
071546 RA ----NSN- τὸ τὸ τό ὁ
071546 A- ----NSN- πνευματικόν. πνευματικόν πνευματικόν πνευματικός
071547 RA ----NSM- ὁ ὁ ὁ ὁ
071547 A- ----NSM- πρῶτος πρῶτος πρῶτος πρῶτος
071547 N- ----NSM- ἄνθρωπος ἄνθρωπος ἄνθρωπος ἄνθρωπος
071547 P- -------- ἐκ ἐκ ἐκ ἐκ
071547 N- ----GSF- γῆς γῆς γῆς γῆ
071547 A- ----NSM- χοϊκός, χοϊκός χοϊκός χοϊκός
071547 RA ----NSM- ὁ ὁ ὁ ὁ
071547 A- ----NSM- δεύτερος δεύτερος δεύτερος δεύτερος
071547 N- ----NSM- ⸀ἄνθρωπος ἄνθρωπος ἄνθρωπος ἄνθρωπος
071547 P- -------- ἐξ ἐξ ἐκ ἐκ
071547 N- ----GSM- οὐρανοῦ. οὐρανοῦ οὐρανοῦ οὐρανός
071548 RR ----NSM- οἷος οἷος οἷος οἷος
071548 RA ----NSM- ὁ ὁ ὁ ὁ
071548 A- ----NSM- χοϊκός, χοϊκός χοϊκός χοϊκός
071548 RD ----NPM- τοιοῦτοι τοιοῦτοι τοιοῦτοι τοιοῦτος
071548 D- -------- καὶ καὶ καί καί
071548 RA ----NPM- οἱ οἱ οἱ ὁ
071548 A- ----NPM- χοϊκοί, χοϊκοί χοϊκοί χοϊκός
071548 C- -------- καὶ καὶ καί καί
071548 RR ----NSM- οἷος οἷος οἷος οἷος
071548 RA ----NSM- ὁ ὁ ὁ ὁ
071548 A- ----NSM- ἐπουράνιος, ἐπουράνιος ἐπουράνιος ἐπουράνιος
071548 RD ----NPM- τοιοῦτοι τοιοῦτοι τοιοῦτοι τοιοῦτος
071548 D- -------- καὶ καὶ καί καί
071548 RA ----NPM- οἱ οἱ οἱ ὁ
071548 A- ----NPM- ἐπουράνιοι· ἐπουράνιοι ἐπουράνιοι ἐπουράνιος
071549 C- -------- καὶ καὶ καί καί
071549 C- -------- καθὼς καθὼς καθώς καθώς
071549 V- 1AAI-P-- ἐφορέσαμεν ἐφορέσαμεν ἐφορέσαμεν φορέω
071549 RA ----ASF- τὴν τὴν τήν ὁ
071549 N- ----ASF- εἰκόνα εἰκόνα εἰκόνα εἰκών
071549 RA ----GSM- τοῦ τοῦ τοῦ ὁ
071549 A- ----GSM- χοϊκοῦ, χοϊκοῦ χοϊκοῦ χοϊκός
071549 V- 1FAI-P-- ⸀φορέσομεν φορέσομεν φορέσομεν φορέω
071549 D- -------- καὶ καὶ καί καί
071549 RA ----ASF- τὴν τὴν τήν ὁ
071549 N- ----ASF- εἰκόνα εἰκόνα εἰκόνα εἰκών
071549 RA ----GSM- τοῦ τοῦ τοῦ ὁ
071549 A- ----GSM- ἐπουρανίου. ἐπουρανίου ἐπουρανίου ἐπουράνιος
071550 RD ----ASN- Τοῦτο Τοῦτο τοῦτο οὗτος
071550 C- -------- δέ δέ δέ δέ
071550 V- 1PAI-S-- φημι, φημι φημί φημί
071550 N- ----VPM- ἀδελφοί, ἀδελφοί ἀδελφοί ἀδελφός
071550 D- -------- ὅτι ὅτι ὅτι ὅτι
071550 N- ----NSF- σὰρξ σὰρξ σάρξ σάρξ
071550 C- -------- καὶ καὶ καί καί
071550 N- ----NSN- αἷμα αἷμα αἷμα αἷμα
071550 N- ----ASF- βασιλείαν βασιλείαν βασιλείαν βασιλεία
071550 N- ----GSM- θεοῦ θεοῦ θεοῦ θεός
071550 V- -AAN---- κληρονομῆσαι κληρονομῆσαι κληρονομῆσαι κληρονομέω
071550 D- -------- οὐ οὐ οὐ οὐ
071550 V- 3PMI-S-- ⸀δύναται, δύναται δύναται δύναμαι
071550 C- -------- οὐδὲ οὐδὲ οὐδέ οὐδέ
071550 RA ----NSF- ἡ ἡ ἡ ὁ
071550 N- ----NSF- φθορὰ φθορὰ φθορά φθορά
071550 RA ----ASF- τὴν τὴν τήν ὁ
071550 N- ----ASF- ἀφθαρσίαν ἀφθαρσίαν ἀφθαρσίαν ἀφθαρσία
071550 V- 3PAI-S-- κληρονομεῖ. κληρονομεῖ κληρονομεῖ κληρονομέω
071551 X- -------- ἰδοὺ ἰδοὺ ἰδού ἰδού
071551 N- ----ASN- μυστήριον μυστήριον μυστήριον μυστήριον
071551 RP ----DP-- ὑμῖν ὑμῖν ὑμῖν σύ
071551 V- 1PAI-S-- λέγω· λέγω λέγω λέγω
071551 A- ----NPM- ⸀πάντες πάντες πάντες πᾶς
071551 D- -------- οὐ οὐ οὐ οὐ
071551 V- 1FPI-P-- κοιμηθησόμεθα κοιμηθησόμεθα κοιμηθησόμεθα κοιμάομαι
071551 A- ----NPM- πάντες πάντες πάντες πᾶς
071551 C- -------- δὲ δὲ δέ δέ
071551 V- 1FPI-P-- ἀλλαγησόμεθα, ἀλλαγησόμεθα ἀλλαγησόμεθα ἀλλάσσω
071552 P- -------- ἐν ἐν ἐν ἐν
071552 A- ----DSN- ἀτόμῳ, ἀτόμῳ ἀτόμῳ ἄτομος
071552 P- -------- ἐν ἐν ἐν ἐν
071552 N- ----DSF- ῥιπῇ ῥιπῇ ῥιπῇ ῥιπή
071552 N- ----GSM- ὀφθαλμοῦ, ὀφθαλμοῦ ὀφθαλμοῦ ὀφθαλμός
071552 P- -------- ἐν ἐν ἐν ἐν
071552 RA ----DSF- τῇ τῇ τῇ ὁ
071552 A- ----DSF- ἐσχάτῃ ἐσχάτῃ ἐσχάτῃ ἔσχατος
071552 N- ----DSF- σάλπιγγι· σάλπιγγι σάλπιγγι σάλπιγξ
071552 V- 3FAI-S-- σαλπίσει σαλπίσει σαλπίσει σαλπίζω
071552 C- -------- γάρ, γάρ γάρ γάρ
071552 C- -------- καὶ καὶ καί καί
071552 RA ----NPM- οἱ οἱ οἱ ὁ
071552 A- ----NPM- νεκροὶ νεκροὶ νεκροί νεκρός
071552 V- 3FPI-P-- ἐγερθήσονται ἐγερθήσονται ἐγερθήσονται ἐγείρω
071552 A- ----NPM- ἄφθαρτοι, ἄφθαρτοι ἄφθαρτοι ἄφθαρτος
071552 C- -------- καὶ καὶ καί καί
071552 RP ----NP-- ἡμεῖς ἡμεῖς ἡμεῖς ἐγώ
071552 V- 1FPI-P-- ἀλλαγησόμεθα. ἀλλαγησόμεθα ἀλλαγησόμεθα ἀλλάσσω
071553 V- 3PAI-S-- δεῖ δεῖ δεῖ δέω
071553 C- -------- γὰρ γὰρ γάρ γάρ
071553 RA ----ASN- τὸ τὸ τό ὁ
071553 A- ----ASN- φθαρτὸν φθαρτὸν φθαρτόν φθαρτός
071553 RD ----ASN- τοῦτο τοῦτο τοῦτο οὗτος
071553 V- -AMN---- ἐνδύσασθαι ἐνδύσασθαι ἐνδύσασθαι ἐνδύω
071553 N- ----ASF- ἀφθαρσίαν ἀφθαρσίαν ἀφθαρσίαν ἀφθαρσία
071553 C- -------- καὶ καὶ καί καί
071553 RA ----ASN- τὸ τὸ τό ὁ
071553 A- ----ASN- θνητὸν θνητὸν θνητόν θνητός
071553 RD ----ASN- τοῦτο τοῦτο τοῦτο οὗτος
071553 V- -AMN---- ἐνδύσασθαι ἐνδύσασθαι ἐνδύσασθαι ἐνδύω
071553 N- ----ASF- ἀθανασίαν. ἀθανασίαν ἀθανασίαν ἀθανασία
071554 C- -------- ὅταν ὅταν ὅταν ὅταν
071554 C- -------- δὲ δὲ δέ δέ
071554 RA ----NSN- τὸ τὸ τό ὁ
071554 A- ----NSN- ⸂φθαρτὸν φθαρτὸν φθαρτόν φθαρτός
071554 RD ----NSN- τοῦτο τοῦτο τοῦτο οὗτος
071554 V- 3AMS-S-- ἐνδύσηται ἐνδύσηται ἐνδύσηται ἐνδύω
071554 N- ----ASF- ἀφθαρσίαν ἀφθαρσίαν ἀφθαρσίαν ἀφθαρσία
071554 C- -------- καὶ καὶ καί καί
071554 RA ----NSN- τὸ⸃ τὸ τό ὁ
071554 A- ----NSN- θνητὸν θνητὸν θνητόν θνητός
071554 RD ----NSN- τοῦτο τοῦτο τοῦτο οὗτος
071554 V- 3AMS-S-- ἐνδύσηται ἐνδύσηται ἐνδύσηται ἐνδύω
071554 N- ----ASF- ⸀ἀθανασίαν, ἀθανασίαν ἀθανασίαν ἀθανασία
071554 D- -------- τότε τότε τότε τότε
071554 V- 3FMI-S-- γενήσεται γενήσεται γενήσεται γίνομαι
071554 RA ----NSM- ὁ ὁ ὁ ὁ
071554 N- ----NSM- λόγος λόγος λόγος λόγος
071554 RA ----NSM- ὁ ὁ ὁ ὁ
071554 V- -XPPNSM- γεγραμμένος· γεγραμμένος γεγραμμένος γράφω
071554 V- 3API-S-- Κατεπόθη Κατεπόθη κατεπόθη καταπίνω
071554 RA ----NSM- ὁ ὁ ὁ ὁ
071554 N- ----NSM- θάνατος θάνατος θάνατος θάνατος
071554 P- -------- εἰς εἰς εἰς εἰς
071554 N- ----ASN- νῖκος. νῖκος νῖκος νῖκος
071555 D- -------- ποῦ ποῦ ποῦ ποῦ
071555 RP ----GS-- σου, σου σου σύ
071555 N- ----VSM- θάνατε, θάνατε θάνατε θάνατος
071555 RA ----NSN- τὸ τὸ τό ὁ
071555 N- ----NSN- ⸂νῖκος; νῖκος νῖκος νῖκος
071555 D- -------- ποῦ ποῦ ποῦ ποῦ
071555 RP ----GS-- σου, σου σου σύ
071555 N- ----VSM- θάνατε, θάνατε θάνατε θάνατος
071555 RA ----NSN- τὸ τὸ τό ὁ
071555 N- ----NSN- κέντρον⸃; κέντρον κέντρον κέντρον
071556 RA ----NSN- τὸ τὸ τό ὁ
071556 C- -------- δὲ δὲ δέ δέ
071556 N- ----NSN- κέντρον κέντρον κέντρον κέντρον
071556 RA ----GSM- τοῦ τοῦ τοῦ ὁ
071556 N- ----GSM- θανάτου θανάτου θανάτου θάνατος
071556 RA ----NSF- ἡ ἡ ἡ ὁ
071556 N- ----NSF- ἁμαρτία, ἁμαρτία ἁμαρτία ἁμαρτία
071556 RA ----NSF- ἡ ἡ ἡ ὁ
071556 C- -------- δὲ δὲ δέ δέ
071556 N- ----NSF- δύναμις δύναμις δύναμις δύναμις
071556 RA ----GSF- τῆς τῆς τῆς ὁ
071556 N- ----GSF- ἁμαρτίας ἁμαρτίας ἁμαρτίας ἁμαρτία
071556 RA ----NSM- ὁ ὁ ὁ ὁ
071556 N- ----NSM- νόμος· νόμος νόμος νόμος
071557 RA ----DSM- τῷ τῷ τῷ ὁ
071557 C- -------- δὲ δὲ δέ δέ
071557 N- ----DSM- θεῷ θεῷ θεῷ θεός
