230501 A- ----NSM- Πᾶς Πᾶς πᾶς πᾶς
230520 V- 3PAI-S-- ἐστιν ἐστιν ἐστί(ν) εἰμί
230520 RA ----NSM- ὁ ὁ ὁ ὁ
230520 A- ----NSM- ἀληθινὸς ἀληθινὸς ἀληθινός ἀληθινός
230520 N- ----NSM- θεὸς θεὸς θεός θεός
230520 C- -------- καὶ καὶ καί καί
230520 N- ----NSF- ζωὴ ζωὴ ζωή ζωή
230520 A- ----NSF- αἰώνιος. αἰώνιος αἰώνιος αἰώνιος
230521 N- ----VPN- Τεκνία, Τεκνία τεκνία τεκνίον
230521 V- 2AAD-P-- φυλάξατε φυλάξατε φυλάξατε φυλάσσω
230521 RP ----APN- ἑαυτὰ ἑαυτὰ ἑαυτά ἑαυτοῦ
230521 P- -------- ἀπὸ ἀπὸ ἀπό ἀπό
230521 RA ----GPN- τῶν τῶν τῶν ὁ
230521 N- ----GPN- εἰδώλων. εἰδώλων εἰδώλων εἴδωλον
