071201 P- -------- Περὶ Περὶ περί περί
071228 N- ----GPN- ἰαμάτων, ἰαμάτων ἰαμάτων ἴαμα
071228 N- ----APF- ἀντιλήμψεις, ἀντιλήμψεις ἀντιλήμψεις ἀντίλημψις
071228 N- ----APF- κυβερνήσεις, κυβερνήσεις κυβερνήσεις κυβέρνησις
071228 N- ----APN- γένη γένη γένη γένος
071228 N- ----GPF- γλωσσῶν. γλωσσῶν γλωσσῶν γλῶσσα
071229 X- -------- μὴ μὴ μή μή
071229 A- ----NPM- πάντες πάντες πάντες πᾶς
071229 N- ----NPM- ἀπόστολοι; ἀπόστολοι ἀπόστολοι ἀπόστολος
071229 X- -------- μὴ μὴ μή μή
071229 A- ----NPM- πάντες πάντες πάντες πᾶς
071229 N- ----NPM- προφῆται; προφῆται προφῆται προφήτης
071229 X- -------- μὴ μὴ μή μή
071229 A- ----NPM- πάντες πάντες πάντες πᾶς
071229 N- ----NPM- διδάσκαλοι; διδάσκαλοι διδάσκαλοι διδάσκαλος
071229 X- -------- μὴ μὴ μή μή
071229 A- ----NPM- πάντες πάντες πάντες πᾶς
071229 N- ----NPF- δυνάμεις; δυνάμεις δυνάμεις δύναμις
071230 X- -------- μὴ μὴ μή μή
071230 A- ----NPM- πάντες πάντες πάντες πᾶς
071230 N- ----APN- χαρίσματα χαρίσματα χαρίσματα χάρισμα
071230 V- 3PAI-P-- ἔχουσιν ἔχουσιν ἔχουσι(ν) ἔχω
071230 N- ----GPN- ἰαμάτων; ἰαμάτων ἰαμάτων ἴαμα
071230 X- -------- μὴ μὴ μή μή
071230 A- ----NPM- πάντες πάντες πάντες πᾶς
071230 N- ----DPF- γλώσσαις γλώσσαις γλώσσαις γλῶσσα
071230 V- 3PAI-P-- λαλοῦσιν; λαλοῦσιν λαλοῦσι(ν) λαλέω
071230 X- -------- μὴ μὴ μή μή
071230 A- ----NPM- πάντες πάντες πάντες πᾶς
071230 V- 3PAI-P-- διερμηνεύουσιν; διερμηνεύουσιν διερμηνεύουσι(ν) διερμηνεύω
071231 V- 2PAD-P-- ζηλοῦτε ζηλοῦτε ζηλοῦτε ζηλόω
071231 C- -------- δὲ δὲ δέ δέ
071231 RA ----APN- τὰ τὰ τά ὁ
071231 N- ----APN- χαρίσματα χαρίσματα χαρίσματα χάρισμα
071231 RA ----APN- τὰ τὰ τά ὁ
071231 A- ----APNC μείζονα. μείζονα μείζονα μέγας
071231 C- -------- καὶ καὶ καί καί
071231 D- -------- ἔτι ἔτι ἔτι ἔτι
071231 P- -------- καθ’ καθ’ κατά κατά
071231 N- ----ASF- ὑπερβολὴν ὑπερβολὴν ὑπερβολήν ὑπερβολή
071231 N- ----ASF- ὁδὸν ὁδὸν ὁδόν ὁδός
071231 RP ----DP-- ὑμῖν ὑμῖν ὑμῖν σύ
071231 V- 1PAI-S-- δείκνυμι. δείκνυμι δείκνυμι δείκνυμι
